"ID",Title,Description,Guidances,Latitude,Longitude,Postal code,Country code,images
995282,Tokyo Early Morning Tour Asakusa Meiji Shrine (Private Opt),"Ran by @guidemejapan on Instagram. Please check our Instagram for visual examples of our wonderful guides!<br/><br/>Whether you’re only in Tokyo for the morning or want to avoid the crowds of tourists, this early morning tour of the city lets you experience the city at its most tranquil. In this tour, we will visit Asakusa, Tsukiji Fish Market, Meiji Jingu Shrine, and Shibuya Crossing, alot of these sites are unmissable if you are in Tokyo! After your sightseeing session, you will still have much of the afternoon and onwards to explore thanks to your early start. As a bonus, learn how to use the city’s public transit from your guide.<br/><br/>- Beat the crowds at popular Tokyo attractions such as Kaminari Gate <br/>- Take photos of the city with less pedestrians blocking your shots<br/>- Choose from multiple early AM tour options for flexibility<br/>- Enjoy a calmer experience with a maximum of 8 per group","{""guidanceTypes"":[{""id"":null,""created"":[2025,3,16,11,55,20,561250483],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",35.710509,139.7977387,111-0034,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2Fc66cbf1e-4ced-4b56-8ebb-0b52b696eff1.jpg
995284,Kyoto Early Bird Tour Tokyo Round or One Way Shinkansen ,"Ran by @guidemejapan on Instagram. Check it now for visual understanding and examples of our amazing guides!<br/><br/>Discover the timeless beauty of Kyoto on this carefully curated day trip from Tokyo. Travel comfortably by Shinkansen and explore the city’s most famous landmarks, including the stunning Fushimi Inari Shrine, the golden pavilion of Kinkaku-ji, and the scenic bamboo groves of Arashiyama. Led by an expert guide, this tour offers deep cultural insights, local recommendations, and a seamless experience, allowing you to enjoy Kyoto’s rich history and traditions without the hassle of planning. Perfect for travelers who want to maximize their time and see Kyoto’s highlights in just one day.<br/><br/>・Choose from multiple early AM tour options for flexibility<br/>・Enjoy a calmer experience with a maximum of 8 per group<br/><br/>⭐️Customers may choose to stay at Kyoto or go back to Tokyo Station. Please note that prices will differ, whether if you choose one-way trip or round trip from Tokyo.","{""guidanceTypes"":[{""id"":null,""created"":[2025,3,16,11,57,42,711408704],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",35.6798453,139.7647288,100-7001,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2Fb9568e5f-9b85-4917-a6fc-8c5acf963f0f.jpg
1026677,Private Hiroshima Early Morning Tour with English-Speaking Guide,"Ran by @guidemejapan on Instagram.<br/>Whether you’re only in Hiroshima for the morning or want to avoid the crowds of tourists or students on school field trips, this early morning tour of the city lets you experience the city at its most tranquil. After your sightseeing session, you will still have much of the afternoon and onwards to explore thanks to your early start. As a bonus, learn how to use the city’s public transit from your guide. We will learn together about the tragedy that occurred.<br/><br/>- Beat the crowds at popular Hiroshima attractions such as the Peace Memorial Park& Museum<br/>- Take photos of the city with less pedestrians blocking your shots<br/>- Choose from multiple early AM tour options for flexibility<br/>- Enjoy a calmer experience with a maximum of 8 per group","{""guidanceTypes"":[{""id"":null,""created"":[2025,5,18,14,57,31,153078724],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",,,734-8522,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2Fb2727403-85fc-455f-ab0b-4453fe7121fd.jpg
1026779,Kyoto Early Morning E Biking Tour Fushimi Inari Kiyomizu Temple,"Ran by @guidemejapan on Instagram. Please check our Instagram for visual examples of our wonderful guides!<br/><br/>Whether you’re only in Kyoto for the morning or want to avoid the crowds of tourists, this early morning cycling tour of the city lets you experience the city at its most tranquil. After your sightseeing session, you will still have much of the afternoon and onwards to explore thanks to your early start. Also, since Kiyomizu-dera Temple is at the end of a long uphill, electric bicycles are very convenient for us to get there.","{""guidanceTypes"":[{""id"":null,""created"":[2025,5,25,0,58,12,935973081],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",,,600-8216,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2F8b65f749-5913-4f86-9c3f-0cf64f928bdc.jpg
1046611,Kyoto Early Bird Tour in Uji and Fushimi Inari ,"Ran by @guidemejapan on Instagram. Please check our Instagram for visual examples of our wonderful guides!<br/><br/>Start your morning with the magic of Kyoto—before the crowds arrive. This small-group tour (max 8 people) takes you on a peaceful journey through Fushimi Inari’s famous thousand torii gates, the stunning Byodoin Temple from the 10 yen coin, and Ujigami Shrine, Japan’s oldest. It’s the perfect blend of iconic sights and hidden gems, led by a local English-speaking guide who brings each place to life. Quiet, authentic, unforgettable.","{""guidanceTypes"":[{""id"":null,""created"":[2025,6,26,1,59,30,405439765],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",34.985849,135.7587667,600-8216,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2F1e4b521f-923e-4826-9f10-71ca5cc5afab.jpg
1065003,Private Nikko Early Morning Tour with English-Speaking Guide,"Ran by @guidemejapan on Instagram. Please check our Instagram for visual examples of our wonderful guides!<br/><br/>Step into the heart of Japan’s spiritual and political legacy on your Nikkō Morning History Tour. In just a few hours, you'll explore two of Nikkō’s most iconic and contrasting sites: the richly adorned Tōshō-gū Shrine, resting place of shogun Tokugawa Ieyasu, and the serene, ancient Futarasan Shrine, a center of mountain worship for over 1,200 years. With a knowledgeable English-speaking guide, you'll uncover the hidden meanings behind intricate carvings, sacred legends, and centuries-old rituals. This small-group tour offers not just sightseeing, but storytelling — bringing to life the powerful history and spiritual depth that make Nikkō a UNESCO World Heritage gem.","{""guidanceTypes"":[{""id"":null,""created"":[2025,7,30,7,56,20,282299210],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",36.747448,139.6220397,321-1413,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2F5289220a-a9ef-4843-bad0-e520c530bb0f.jpg
1065096,Private Kamakura Early Morning Tour (Tokyo Departure Available),"Ran by @guidemejapan on Instagram. Please check our Instagram for visual examples of our wonderful guides!<br/><br/>Once the political heart of medieval Japan, Kamakura today offers a peaceful escape from Tokyo with its towering Buddha, ancient temples, and quiet bamboo groves.<br/><br/>- Small group sizes (max 8 guests) for a more personal and relaxed experience.<br/><br/>- Thoughtfully curated itinerary that covers Kamakura’s must-sees—<br/><br/>- Led by passionate local students, creating a warm and engaging environment <br/><br/>If you book the Tokyo Station Departure Option, the transportation fee is included to Kamakura, but not back as we end off at Kamakura.","{""guidanceTypes"":[{""id"":null,""created"":[2025,7,30,10,23,35,38378036],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",35.6798453,139.7647288,100-7001,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2Fc79234e9-b355-4c23-9a27-00cbef4d0db2.jpg
1066348,Kyoto Hidden Gems Tour with Shrines and Temples,"Ran by @guidemejapan on Instagram. Please check our Instagram for visual examples of our wonderful guides!<br/><br/>Escape the crowds and discover Kyoto’s spiritual heart on our Kyoto Hidden Gems Tour. This curated small-group experience takes you to hidden cultural gems like Daitokuji Temple, Imamiya Shrine, and Kamigamo Shrine — places rich in history, yet often overlooked by typical tourists. <br/><br/>With insights from a knowledgeable English-speaking guide, you’ll gain a deeper understanding of Zen Buddhism, Shinto traditions, and Kyoto’s ancient heritage. It’s a peaceful, authentic journey through the quieter side of the city — perfect for travelers seeking depth, beauty, and calm beyond the beaten path.","{""guidanceTypes"":[{""id"":null,""created"":[2025,8,1,2,4,50,392867432],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",34.985849,135.7587667,600-8216,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2Fcc7308a1-07f8-4f8e-a028-0f3f948fbdf7.jpg
1080487,Kyoto Early Morning Tour with Korean Speaking Guide,"Kyoto is one of the most famous spots to visit in Japan. Therefore, during the day, it is hard to see everything peacefully. In this tour, we start early to beat the crowds! We visit Fushimi-Inari Shrine, Kinkakuji, and Arashiyama.<br/><br/>PLEASE READ THE FOLLOWING CAREFULLY<br/><br/>This is WALKING tour that uses public transportation. This is not a bus tour. This tour requires about 12,000 walking steps.<br/><br/>The tour is APPROXIMATELY 5.5 hours, meaning it can differ by around 30 minutes before or after the estimated time.<br/><br/>Your guide will contact you through what's app so please download what's app prior to this tour. This is to enhance smooth meeting between the guide and the guests.<br/><br/>If you are late, YOU CANNOT JOIN the tour and will not be given a refund.<br/><br/>This tour has up to 8 people. ","{""guidanceTypes"":[{""id"":null,""created"":[2025,9,23,4,56,41,887033717],""guidanceType"":""GUIDED"",""languages"":[""ko""],""displayLanguages"":[]}]}",,,,,https%3A%2F%2Fbokun.s3.amazonaws.com%2Fe8ff3594-e275-4d96-b7e1-a213847671cb.jpg
1090701,1-Hour Geisha Experience Show with Chinese-Speaking Guide ,,,,,,,
1093195,Kyoto Early Morning Tour with Chinese-Speaking Guide,,,,,,,
1093595,Nara Early Morning Tour (Osaka Departure),,,,,,,
1093791,Insane Bars in Kyoto (Exploring Strange Bars Tour),"We’ll take you to three different bars in the famous Pontocho district, known for its beautiful, traditional atmosphere. Whether you want to try sake, Japanese cocktails, meet new friends, or just chat and laugh together, this tour feels more like a fun night out with friends than a typical tour. <br/><br/>- Food and Drinks All Included<br/>- Young and Passionate guides<br/>- Perfect way to experience Kyoto like a local","{""guidanceTypes"":[{""id"":null,""created"":[2025,9,29,3,22,15,477408910],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",35.0041118,135.7719384,605-0076,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2Fc7ae94fd-176c-4829-8570-033b2d20763c.jpg
1095745,1-Hour Geisha Experience Show with Korean-Speaking Guide,,,,,,,
1097965,Sushi Making Experience in Kyoto,"In a cozy setting, prepare a variety of sushi styles, including nigiri and maki, all while learning the cultural significance behind this iconic Japanese dish. Whether you're a complete beginner or a foodie at heart, this experience is designed to be fun, interactive, and unforgettable.<br/><br/>Use the freshest local ingredients, take home not just new skills, but great photos and full bellies.<br/><br/>End the session by enjoying the sushi you made, served with green tea. Leave with a deeper appreciation of Japanese food culture — and maybe even your new favorite recipe.","{""guidanceTypes"":[{""id"":null,""created"":[2025,10,9,11,17,5,679440718],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",,,,,https%3A%2F%2Fbokun.s3.amazonaws.com%2F4eba9a43-8ad9-42e6-98b7-fd2cac6f14e4.jpg
1100339,Osaka Private Helicopter Tour with Sky Views,"Explore Osaka from a unique aerial perspective with a thrilling 12-15 minute helicopter tour. Glide effortlessly above the city, taking in breathtaking views of Osaka Castle, the bustling streets of Dotonbori, and the nostalgic atmosphere of Shinsekai. This mesmerizing journey captures the vibrant colors and dynamic architecture that define Osaka, offering a remarkable experience for couples, families, or anyone in search of adventure. Witness the city's beauty unfold beneath you as you soar through the skies.","{""guidanceTypes"":[{""id"":null,""created"":[2025,10,12,22,39,10,807200603],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",34.6727402,135.402566,554-0042,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2Fe6ef184f-3600-48d6-aaff-4d2a0a5b5ea6.jpg
1102768,Kyoto Uji Matcha Morning Tour with English Speaking Guide,"Please check our Instagram for visual examples of our wonderful guides!<br/><br/>Start your morning with the magic of Kyoto—before the crowds arrive. This small-group tour (max 8 people) takes you on a peaceful journey through the stunning Byodoin Temple from the 10 yen coin, and Ujigami Shrine, Japan’s oldest. It’s the perfect blend of iconic sights and hidden gems, led by a local English-speaking guide who brings each place to life. Quiet, authentic, unforgettable.<br/>","{""guidanceTypes"":[{""id"":null,""created"":[2025,10,17,8,12,7,722502379],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",34.8942383,135.806582,611-0021,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2Fa19ecf38-61fb-4b76-aa31-7deb0072e036.jpg
1103745,Mt. Fuji Early Morning E-Bike Tour,"What makes this experience truly special is the perfect balance of adventure, culture, and breathtaking scenery. On this guided cycling tour around Mount Fuji, you’ll ride through peaceful countryside roads with Japan’s most iconic mountain towering before you at every turn. Feel the fresh air as you visit the sacred Kitaguchi Hongu Fuji Sengen Shrine, a centuries-old spiritual gateway to the mountain; explore Oshino-mura, a charming traditional village with crystal-clear ponds fed by Mount Fuji’s snowmelt; and stop at Michi-no-Eki Fujiyoshida to enjoy local delicacies and souvenirs with panoramic views of Fuji. It’s an unforgettable journey that connects nature, culture, and local life—all from the saddle of your bike.","{""guidanceTypes"":[{""id"":null,""created"":[2025,10,20,4,38,50,451488910],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",35.4983333,138.7685556,401-0301,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2F11626db6-2bda-47f5-ac1d-846144b1219e.jpg
1106009,One Hour Geisha Show in Gion Kyoto,"The Maiko will perform two traditional dances (10 minutes total), followed by a Q&A, photo time, and a chance to play a traditional Japanese game.<br/><br/>IMPORTANT: Maiko performances are intentionally short to preserve the tradition, so she will not perform continuously for one hour.<br/><br/>If you prefer a show held inside a traditional tea house, please check our other Maiko experiences. This show takes place in a showhouse, not a tea house—please review the photos before booking.<br/><br/>When booking, provide a phone number that will work in Japan and can receive WhatsApp messages.","{""guidanceTypes"":[{""id"":null,""created"":[2025,10,24,16,0,56,976872231],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",34.9967009,135.7711022,605-0832,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2F3d24f227-343a-4918-9b18-7ffad17b37ff.jpg
1109019,Private Matcha Tea Ceremony and Gion Walking Tour in Kyoto,"We will take you beyond the usual sightseeing spots and into the heart of Kyoto’s historic Higashiyama district, where tradition still lives and breathes. You’ll explore four of the area’s most atmospheric locations — Yasaka Shrine, Kodaiji Temple’s Zen garden, and the famous Yasaka Pagoda (Hōkan-ji Temple) — each revealing a different side of Kyoto’s spiritual and cultural heritage.<br/><br/>Unlike large bus tours, this experience is led by a local English-speaking guide who shares stories, hidden paths, and insights you won’t find in guidebooks. You’ll stroll through narrow stone streets lined with wooden houses, hear legends about the afterlife at Rokudo Chinno-ji, and stand beneath the five-story Yasaka Pagoda for one of the city’s most iconic views.<br/><br/>This tour is perfect for travelers who want to see Kyoto like a local, learn the deeper meanings behind its traditions, and enjoy a calm yet unforgettable journey through Japan’s ancient capital.","{""guidanceTypes"":[{""id"":null,""created"":[2025,11,2,9,16,58,676198696],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",35.0036559,135.7785534,605-0073,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2Ffa472f9f-6260-4178-b1f2-b8f0ca3ca227.jpg
1111830,Kyoto Traditional Mochi Pounding Experience with Tasting,"You’ll get hands-on experience creating several types, such as red bean mochi, mochi ice cream, mitarashi dango (grilled skewered mochi with sweet soy glaze), and wagashi (beautiful candy-style mochi).<br/><br/>After the class, relax and enjoy your handmade creations with a cup of traditional matcha tea.<br/><br/>Highlights:<br/><br/>- Learn how to make mochi from a local home chef<br/><br/>- Try your hand at multiple flavors and styles<br/><br/>- Choose between morning or afternoon classes<br/><br/>- Enjoy a small-group experience (maximum of 8 participants)","{""guidanceTypes"":[{""id"":null,""created"":[2025,11,8,18,56,48,740676141],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",34.9967009,135.7711022,605-0832,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2F82ba7e4e-e512-4940-b967-3be775547701.jpg
1119750,Exclusive 2 Hour Geisha Show in Kyoto with Full Meal,"Step into one of Kyoto’s most exclusive cultural worlds—an experience normally reserved for VIP guests and private banquets. Today, there are only about 50 Maikos and 150 Geishas left in Kyoto. Seeing even one perform is rare.<br/><br/>In this experience, you will have a chance to see a maiko which is an apprentice geisha. Do not miss this chance!<br/><br/>The evening includes a beautifully prepared bento-style full meal, crafted with seasonal Kyoto ingredients, along with authentic Japanese sake to enjoy while watching the performance.<br/><br/>This event is co-hosted by GuideMe Japan and Geisha Japan, combining our expertise in hospitality with their deep connections in the traditional arts. Together, we provide an experience that is incredibly difficult to access on your own—authentic, intimate, and unforgettable.","{""guidanceTypes"":[{""id"":null,""created"":[2025,11,25,3,4,11,294572212],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",34.9967009,135.7711022,605-0832,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2Ff4dc85fa-9fd6-43cc-9971-852d3957cc72.jpg
1130737,Kyoto Fushimi-Inari and Arashiyama Night Walking Tour,"This tour takes you to two of Kyoto’s most iconic destinations after dark, when the crowds disappear and the atmosphere becomes truly magical. At night, both Fushimi Inari and the Arashiyama Bamboo Forest transform into peaceful, otherworldly spaces that most visitors never get to experience. Led by an English-speaking local guide, you’ll learn the hidden stories, history, and cultural meaning behind each location while enjoying a quiet, immersive walk through Kyoto’s most photogenic night landscapes. This is not just sightseeing — it’s a rare chance to experience Kyoto the way locals do, in silence, beauty, and calm.","{""guidanceTypes"":[{""id"":null,""created"":[2025,12,15,9,57,30,829786737],""guidanceType"":""GUIDED"",""languages"":[""en""],""displayLanguages"":[]}]}",34.9670575,135.7708374,612-0881,JP,https%3A%2F%2Fbokun.s3.amazonaws.com%2F45bac5ba-22f4-4de5-ba50-19094eeb6333.jpg
