id,content_url,language,title,description
ULw4cc1AypfVuYpu2YM4k,https://en.japantravel.com/tokyo/gyorai-ramen/32940,EN,Gyorai Ramen,"Gyorai Ramen (本枯中華そば 魚雷) is a unique ramen shop located in Bunkyo, Tokyo, that opened in 2010. Its standout feature is the use of coffee siphons for soup preparation, which maximizes the smoky flavor from dried bonito. The ramen is served in a 'deconstructed' style, allowing customers to choose their toppings and customize their dish. The basic ramen starts at ¥730, with options for deluxe (¥930) and grilled (¥1,030) versions, each offering a variety of toppings. The soup is made from Aomori jidori chicken, Akaniwatori chicken from Kagoshima, and pork, blended with kombu and various fish flavors. With its innovative cooking method and high-quality ingredients, Gyorai Ramen is a must-visit for ramen lovers."
NsMcT23EzNSJOaMF047I2,https://en.japantravel.com/tokyo/sunny-hills-at-minami-aoyama/32939,EN,Sunny Hills at Minami,"Located in the glitzy neighborhood of Omotesando, Sunny Hills (微熱山丘) is a pineapple cake shop housed in a stunning wooden structure designed by renowned architect Kengo Kuma, completed in 2013. This architectural marvel utilizes over 5000 meters of timber and traditional woodcrafting techniques without any nails. Visitors can freely explore the three-story building and enjoy a complimentary pineapple cake, 'Sunny Delights,' along with tea on the second floor, embracing Taiwanese hospitality. It's a perfect spot to unwind away from the bustling Tokyo coffee shops, offering a unique experience in a serene atmosphere."
S41tN1KlF2fz-CbK1BzTH,https://en.japantravel.com/saitama/the-1300th-anniversary-of-koma/28753,EN,The 1300th Anniversary of Koma,"In 2016, Koma in Hidaka City, Saitama, celebrates its 1300th anniversary. The name Koma (高麗) is also associated with Goguryeo, an ancient kingdom. The Nihon Shoki records the arrival of Jakko, an envoy from Goguryeo, in Japan. In 716 A.D., Jakko gathered 1,799 Goguryeo refugees and settled them in the Musashino Plain. After his death, the Koma Shrine was built in his memory. Exciting events are planned for May 21-22, 2016, including a memorial concert and the Rainbow Parade, where participants will wear colorful Korean-style clothing, commemorating the arrival of the refugees. A giant pot of Koma Nabe will be served at the end of the parade."
lyYnZngogEKYBvL10Er7G,https://en.japantravel.com/chiba/japan-drugstore-matsumoto-kiyoshi/25557,EN,Matsumoto Kiyoshi,"Japan is renowned not only for its high-tech gadgets but also for its excellent cosmetic brands and quality medicines. In Tokyo, you can find numerous drugstores, with Matsumoto Kiyoshi being the largest chain. It offers a wide range of both Japanese and international cosmetics and medicines, making it a perfect shopping destination for beauty-conscious customers. Brands like Shiseido, Kose, and Maybelline are available, along with testers for customers to try before they buy. Additionally, Matsumoto Kiyoshi stocks various products, including food, pet supplies, and toiletries. The store is easily recognizable by its vibrant blue and yellow signage, featuring the kanji for 'medicine' (薬) prominently displayed. Shopping at Matsumoto Kiyoshi promises to be a delightful experience."
6GU69bqkedgoJOdH8xRPJ,https://en.japantravel.com/miyagi/kameki-sushi/18619,EN,Kameki Sushi,"Kameki Sushi (亀喜寿司) is celebrated as one of Japan's top sushi restaurants, frequented by the elite when they travel north of Tokyo. It is featured on the local government's 'Sushi Road' for serving fresh fish from the Shiogama fish markets. With over 80 years of history, Kameki Sushi has grown alongside the success of Shiogama's fishing industry. The menu offers a wide variety of options, including set menus (from ¥5,200), chirashi, nigiri, maki, and sashimi. A highlight is the egg cake with surimi (¥300) from their unique dessert menu. Seasonal specialties abound, showcasing the rich marine life off the East Japan coastline. A visit to Kameki Sushi is a must for sushi enthusiasts traveling through Miyagi Prefecture."
zNW_eBWNmvqZpXK0S0kEc,https://en.japantravel.com/saitama/%E5%B7%9D%E8%B6%8A-%E8%8F%93%E5%AD%90%E5%B1%8B%E6%A8%AA%E4%B8%81/18648,EN,川越「菓子屋横丁」,"Kawagoe's 'Kashiya Yokocho' began in the early Meiji era, offering sweets loved by the people of Edo. After the Great Kanto Earthquake, it developed as a substitute for Tokyo's confectionery wholesalers, and now features over 20 shops where visitors can enjoy nostalgic flavors. The unique vibrancy of the artisans and the sweet aromas create a delightful atmosphere for strolling and snacking. The close-knit community adds warmth to the experience. Every April, the Kashiya Yokocho Festival is held, showcasing traditional performances. Kawagoe City is also set to host the golf venue for the 2020 Tokyo Olympics, with efforts to accommodate foreign tourists."
r8WqwZ6yZCQ71eh0FSjUo,https://en.japantravel.com/miyagi/dagashiya-in-shiogama-city/22719,EN,Dagashi,"Dagashi-ya (駄菓子屋) is a nostalgic shop where children flock after school to buy colorful, inexpensive snacks and toys. The vibrant packaging of treats like bubble gum and curry snacks excites the senses, while prices remain under 200 yen. In addition to snacks, these shops offer commemorative stamps and old bills, making each visit a delightful experience. Collecting these stamps provides a unique glimpse into Japanese art and culture, making Dagashi-ya a must-visit for anyone interested in the charm of childhood and Japanese heritage."
RoCDPrQCxyhoRmfsjkCBR,https://en.japantravel.com/kumamoto/%E3%83%96%E3%83%AA%E3%82%B8%E3%82%B9%E3%83%88%E3%83%B3%E3%82%B4%E3%83%AB%E3%83%95%E3%83%97%E3%83%A9%E3%82%B6%E8%A8%97%E9%BA%BB-%E7%86%8A%E6%9C%AC/29099,EN,ブリジストンゴルフプラザ託麻、熊本 [Closed],"Bridgestone Golf Plaza Takuma was an ideal place for golf beginners to receive lessons. For 2100 yen, you could take two one-hour lessons, where instructors provided careful guidance from the basics. The coaches were friendly and offered personalized advice to help improve swings and posture. Group lessons were also available, creating a motivating environment for students. It was a wonderful place to enjoy golf, but unfortunately, it is now permanently closed."
EPzA8iU17Z4cckAZm3Oo0,https://en.japantravel.com/kochi/my-yu-bus/1340,EN,My You Bus,"Kochi City has many charms, but pleasant driving is not one of them. Luckily, the My Yu (MY遊) bus covers great sites around the city, like Katsurahama and Mt. Godaisan, which are otherwise hard to access. With a My Yu bus pass, you get discounted admission to attractions along the route and unlimited tram rides in Kochi City! The bus operates on an hourly or bi-hourly schedule depending on the day, and the friendly drivers can assist you with questions. Inside, the buses are comfortable, with screens displaying stops in Japanese and English. If you plan to visit Katsurahama, be sure to buy the more expensive ticket. This is a convenient and affordable way to explore Kochi's beautiful surroundings."
y03LlALOiO6qtAxsAntx6,https://en.japantravel.com/kyoto/%E4%BA%AC%E9%83%BD%E4%BC%8F%E8%A6%8B-%E6%B2%B9%E9%95%B7-%E3%81%82%E3%81%B6%E3%82%89%E3%81%A1%E3%82%87%E3%81%86/8128,EN,京都伏見　吟醸酒房「油長（あぶらちょう）」,"Located in Fushimi, Kyoto, 'Aburachō' is a captivating sake house where you can taste sake from 19 different breweries. The shop offers a selection of 80 types of sake, including ginjo, daiginjo, and junmai, allowing you to savor each unique flavor using special tasting cups. Notably, the deep flavors of 'Kyoto Shukimai 35% polished Izutsuya Denbee' and 'Tamanohikari Denshō Yamahai Junmai Daiginjo' are truly remarkable. Enjoying sake enhances the allure of Kyoto, and the experience of strolling through the sake brewery streets while slightly tipsy in the winter twilight creates lasting memories."
EViyZ2P2xDKKp8pc3C8YD,https://en.japantravel.com/tokyo/ro-to-matagi-restaurant-sangenjaya/3225,EN,"Ro to Matagi Restaurant, Sangenjaya","While searching for Niku Zushi in Sangenjaya, we stumbled upon Ro to Matagi (炉とマタギ) next door. This unique restaurant specializes in deer meat and is housed in a renovated Showa-era building. The lively izakaya-style first floor contrasts with the quiet, hunting lodge vibe of the second floor. The menu features Ezo deer, Inobuta (a hybrid of wild boar and pig), and Bobo Yasai with Matagi Cauda dip. The deer meat was tender and flavorful, while the Inobuta was equally delicious. A perfect spot for those seeking a new culinary adventure!"
9FnvDQ76F5sQsBM37tbUq,https://en.japantravel.com/kanagawa/yokohama-s-soji-ji-temple-one-of-the-biggest-soto-zen-monasteries-in-japan/532,EN,Yokohama’s Soji,"The beautiful long corridor 'Hyak-ken-rou-ka' (百間廊下) stretches 152 meters, symbolizing the boundary between the sacred and the ordinary. At 4 AM, a young monk runs through the temple corridors, ringing a loud wake-up bell, marking the start of a new day. Fifteen minutes later, 160 monks begin their morning zazen on meditation platforms. Soji-ji, one of the two largest Zen temples of the Soto sect, was established after a fire destroyed its original buildings, leading to its reconstruction in Yokohama. Located just a 7-minute walk from JR Tsurumi station, this temple is uniquely close to the city. The temple grounds feature twelve large buildings and a cemetery, covering nearly 50,000 square meters. Visitors are welcome to explore the beautiful grounds and can also experience the interiors of the temple buildings."
EpJnQsONLQq12ZBokSmpA,https://en.japantravel.com/kanagawa/kawasaki-daishi-a-beautiful-and-famous-temple-in-kawasaki/238,EN,Kawasaki Daishi: A Beautiful and Famous Temple in Kawasaki,"Kawasaki Daishi (川崎大師) is one of the must-visit temples during your stay in Japan. With easy access and a vibrant local atmosphere, this temple is grand and beautiful. It attracts a mix of locals, tourists, and special visitors. Each year, nearly 3 million people visit for Hatsumode on New Year's Eve to offer their prayers. The temple also hosts monthly fairs, Noh theater performances, and a charming wind chime market in July, providing a great opportunity to experience traditional culture. Kawasaki Daishi is known as a center for spreading the teachings of Kobo Daishi. Don't miss the tea ceremony event in April if you're interested in traditional Japanese culture."
bUAKf_tDT9CCEaDGfToqA,https://en.japantravel.com/hiroshima/vintage-shopping-in-hiroshima/2869,EN,Vintage Shopping in Hiroshima,"Hiroshima city center is a haven for shoppers, especially on Hondori, the main shopping arcade. While many stores focus on current fashion trends, vintage lovers will find a special charm in timeless pieces. Initially, I thought Hiroshima lacked vintage shops until I discovered four fantastic stores on the fifth floor of Sunmall: Union Rag, Rag Moo, Yellow, and 3びきの子ねこ (Kitten Miki). These shops offer high-quality vintage clothing and accessories from the 60s to the 90s at reasonable prices. Union Rag and Rag Moo boast the largest and most varied stock, including popular Doc Martens and Converse shoes. Embrace the vintage allure and enjoy creating unique outfits that stand out."
v01-L1m6O_FAPid7aPuo6,https://en.japantravel.com/kanagawa/kanazawa-hakkei-s-chiyomoto/1208,EN,Kanazawa Hakkei’s Chiyomoto [Closed],"Chiyomoto (千代本) is an authentic Japanese restaurant that frequently appeared in Hiroshige's ukiyo-e woodblock prints around 1834. This restaurant has stood for almost 200 years in the heart of what was once a famous scenic spot—Kanazawa Hakkei. All rooms in Chiyomoto face the sea, and in the past, guests arrived by boat. The interior is purely Japanese, retaining the atmosphere of its glorious past. The dishes are beautifully presented, with fresh ingredients cooked to perfection. Chiyomoto offers a unique experience where history and stunning views come together."
1Ox87Dh2_z3G6GSSfvXHE,https://en.japantravel.com/ibaraki/hinano-organic-buffet/16669,EN,Hinano Organic Buffet in Moriya [Closed],"Hinano (旬菜食健ひな野) is a buffet-style restaurant that focuses on healthy ingredients, starting in Sendai in 2007. With over 50 outlets nationwide, it offers locally sourced, organic dishes at affordable prices. For ¥1,575 at lunch and ¥2,100 at dinner, you can enjoy a variety of traditional Japanese dishes, including salads, soups, curries, tempura, and tofu. While predominantly vegetarian, there are also meat and fish options available, with seasonal menus that change regularly. Hinano is a great place to indulge in delicious and healthy cuisine, making it a must-visit."
mZ7TDSeewAJyW1dMrllXO,https://www.youtube.com/watch?v=5VDLXYDVAi4,EN,Suzu City Tourism Promotional Video (Short Ver.),"■Location
The Tip of Ishikawa's Noto Peninsula, Suzu City
Suzu City Tourism Promotional Videos' Site:（ https://www.city.suzu.lg.jp/pr-movie/index.html ）

■制作 ​
SCARAMANGA Corp. （ https://scaramanga.jp ）
music director : Dj Yoshimitsu （ https://djyoshimitsu.bandcamp.com ）"
mdBbk-AHgiSwXyRjVy19q,https://www.youtube.com/watch?v=r2XHv9Knhv0,EN,"Vol.0 - GOURMET 「Otaru Gourmet Report」 ""OUR STORIES : from OTARU""","Yamashita Tomohiro, a native of Otaru and a very well-known figure in China, will introduce Otaru's long-established gourmet restaurants in one minute! Triangle Market → Niikuraya → Yabuhan → Wakadori Jidai Naruto → Otaru Milk Plant → Masazushi and we'll run through them all at once!

For more information on old gourmet restaurants that we are running out of time to introduce, please contact us.
Please see Mr. Yamashita's channel below.
https://www.bilibili.com/video/BV1eY4y1q7Ka/

---------------------------------------------------------------------------------
""OUR STORIES : from OTARU""
Vol.0 - GOURMET 「Otaru Gourmet Report」
---------------------------------------------------------------------------------
- Reported and Directed by　YAMASHITA TOMOHIRO
- Produced by　FUKUSHIMA KEISUKE

=========================================
【SUMMARY】
""OUR STORIES : from OTARU"" was produced in 4K high definition.
This is a promotional video to attract tourists by Otaru City.

There are two 5-minute videos, ""Otaru Version"" and ""KitaShiribeshi Version"",
and six 1-minute videos, including interviews.
The project consists of these 8 videos.

- ENGLISH SUBTITLED PLAY LIST (8videos/17m42s)
https://youtube.com/playlist?list=PLtVrA8df8XG1Ge3yugvLaMIkxSzLRyaZn

- 日本語字幕プレイリスト (8videos/17分42秒)
https://youtube.com/playlist?list=PLtVrA8df8XG2RqsmGOzLM6joHnm0VrRip

---------------------------------------------------------------------------------
【""OUR STORIES : from OTARU"" VIDEO LIST】

- 『City in Blue』 (4m57s) : https://youtu.be/SBJpswYzGjY
- 『PULSE OF LIFE IN KITASHIRIBESHI』 (4m51s) : https://youtu.be/VT5ykjUj30g

- OUR STORIES : from OTARU
　Vol.0 - GOURMET 「Otaru Gourmet Report」 (1m2s) : https://youtu.be/r2XHv9Knhv0
　Vol.1 - CITYSCAPE 「Next Hundred Years」 (1m49s) : https://youtu.be/Ppuqev_HF9E
　Vol.2 - PRODUCT 「Historical and Cultural Gifts」 (1m14s) : https://youtu.be/jxzNFpkgtPc
　Vol.3 - LANDSCAPE 「OTARUSCAPE」 (1m19s) : https://youtu.be/reW_z3OwYV8
　Vol.4 - ACTIVITY 「LIVE WELL」 (1m3s) : https://youtu.be/5hENq9ZBFVQ
　Vol.5 - KITASHIRIBESHI 「KitaShiribeshi and Otaru」 (1m27s) : https://youtu.be/H7Fe9gWw1Tk

=========================================
""OUR STORIES : from OTARU""
Otaru City Tourism Promotion Video
Planning  ：Otaru City Tourism Promotion Office
Production：N-LLC、GEOGRAMS Co., Ltd.、nulunulu Co., Ltd.
- Producer：FUKUSHIMA KEISUKE
- Director：ITO HIROKI
- Special Thanks：YAMASHITA TOMOHIRO

---------------------------------------------------------------------------------
Otaru City Tourism Promotion Office　https://www.city.otaru.lg.jp/soshiki/sangyokouwan/kanko/
N-LLC　https://www.n-llc.info/
GEOGRAMS Co., Ltd.　http://geograms.jp/
nulunulu Co., Ltd.　https://nulunulu.asia/

=========================================
#Otaru #Gourmet #YamashitaTomohiro #4K"
balTylGVhZIYI0OZWq8rm,https://www.youtube.com/watch?v=reW_z3OwYV8,EN,"Vol.3 - LANDSCAPE 「OTARUSCAPE」 ""OUR STORIES : from OTARU""","The city and nature are in good harmony, and the townscape and landscape are full of historical and cultural atmosphere.
Otaru offers a rich lifestyle with beautiful seasonal scenery and activities at the sea and in the mountains.
Beyond the standard tourist attractions, Otaru is filled with many more attractive Otaru that are yet to be discovered.

---------------------------------------------------------------------------------
""OUR STORIES : from OTARU""
Vol.3 - LANDSCAPE 「OTARUSCAPE」
---------------------------------------------------------------------------------
- Produced by　FUKUSHIMA KEISUKE 
- Directed by　ITO HIROKI
- Music by　NAKAMURA YOO

=========================================
【SUMMARY】
""OUR STORIES : from OTARU"" was produced in 4K high definition.
This is a promotional video to attract tourists by Otaru City.

There are two 5-minute videos, ""Otaru Version"" and ""KitaShiribeshi Version"", 
and six 1-minute videos, including interviews.
The project consists of these 8 videos.

- ENGLISH SUBTITLED PLAY LIST (8videos/17m42s)
https://youtube.com/playlist?list=PLtVrA8df8XG1Ge3yugvLaMIkxSzLRyaZn

- 日本語字幕プレイリスト (8videos/17分42秒)
https://youtube.com/playlist?list=PLtVrA8df8XG2RqsmGOzLM6joHnm0VrRip

---------------------------------------------------------------------------------
【""OUR STORIES : from OTARU"" VIDEO LIST】

- 『City in Blue』 (4m57s) : https://youtu.be/SBJpswYzGjY
- 『PULSE OF LIFE IN KITASHIRIBESHI』 (4m51s) : https://youtu.be/VT5ykjUj30g

- OUR STORIES : from OTARU
　Vol.0 - GOURMET 「Otaru Gourmet Report」 (1m2s) : https://youtu.be/r2XHv9Knhv0
　Vol.1 - CITYSCAPE 「Next Hundred Years」 (1m49s) : https://youtu.be/Ppuqev_HF9E
　Vol.2 - PRODUCT 「Historical and Cultural Gifts」 (1m14s) : https://youtu.be/jxzNFpkgtPc
　Vol.3 - LANDSCAPE 「OTARUSCAPE」 (1m19s) : https://youtu.be/reW_z3OwYV8
　Vol.4 - ACTIVITY 「LIVE WELL」 (1m3s) : https://youtu.be/5hENq9ZBFVQ
　Vol.5 - KITASHIRIBESHI 「KitaShiribeshi and Otaru」 (1m27s) : https://youtu.be/H7Fe9gWw1Tk

=========================================
""OUR STORIES : from OTARU""
Otaru City Tourism Promotion Video
Planning  ：Otaru City Tourism Promotion Office
Production：N-LLC、GEOGRAMS Co., Ltd.、nulunulu Co., Ltd.
- Producer：FUKUSHIMA KEISUKE
- Director：ITO HIROKI
- Special Thanks：YAMASHITA TOMOHIRO

---------------------------------------------------------------------------------
Otaru City Tourism Promotion Office　https://www.city.otaru.lg.jp/soshiki/sangyokouwan/kanko/
N-LLC　https://www.n-llc.info/
GEOGRAMS Co., Ltd.　http://geograms.jp/
nulunulu Co., Ltd.　https://nulunulu.asia/

=========================================
#Otaru #Landscape #Scenery #4k"
0yR7P3vaNLO8Nbv2Nao-m,https://www.youtube.com/watch?v=H7Fe9gWw1Tk,EN,"Vol.5 - KITASHIRIBESHI 「KitaShiribeshi and Otaru」 ""OUR STORIES : from OTARU""","Shakotan Town, Kodaira Town, Yoichi Town, Niki Town, Akaigawa Village, and Otaru City. Of the municipalities belonging to the Shiribeshi Branch, these six municipalities along the Japan Sea coast are known as ""KitaShiribeshi."" In the past, herring was the common livelihood of this area, which is still overflowing with an abundance of marine and agricultural products. Wide-area branding of this area has great potential for the future.

---------------------------------------------------------------------------------
""OUR STORIES : from OTARU""
Vol.5 - KITASHIRIBESHI 「KitaShiribeshi and Otaru」
---------------------------------------------------------------------------------
- Interview with　TAKANO HIROYASU (Otaru University of Commerce)
- Produced by　FUKUSHIMA KEISUKE
- Directed by　ITO HIROKI
- Music by　NAKAMURA YOO

=========================================
【SUMMARY】
""OUR STORIES : from OTARU"" was produced in 4K high definition.
This is a promotional video to attract tourists by Otaru City.

There are two 5-minute videos, ""Otaru Version"" and ""KitaShiribeshi Version"",
and six 1-minute videos, including interviews.
The project consists of these 8 videos.

- ENGLISH SUBTITLED PLAY LIST (8videos/17m42s)
https://youtube.com/playlist?list=PLtVrA8df8XG1Ge3yugvLaMIkxSzLRyaZn

- 日本語字幕プレイリスト (8videos/17分42秒)
https://youtube.com/playlist?list=PLtVrA8df8XG2RqsmGOzLM6joHnm0VrRip

---------------------------------------------------------------------------------
【""OUR STORIES : from OTARU"" VIDEO LIST】

- 『City in Blue』 (4m57s) : https://youtu.be/SBJpswYzGjY
- 『PULSE OF LIFE IN KITASHIRIBESHI』 (4m51s) : https://youtu.be/VT5ykjUj30g

- OUR STORIES : from OTARU
　Vol.0 - GOURMET 「Otaru Gourmet Report」 (1m2s) : https://youtu.be/r2XHv9Knhv0
　Vol.1 - CITYSCAPE 「Next Hundred Years」 (1m49s) : https://youtu.be/Ppuqev_HF9E
　Vol.2 - PRODUCT 「Historical and Cultural Gifts」 (1m14s) : https://youtu.be/jxzNFpkgtPc
　Vol.3 - LANDSCAPE 「OTARUSCAPE」 (1m19s) : https://youtu.be/reW_z3OwYV8
　Vol.4 - ACTIVITY 「LIVE WELL」 (1m3s) : https://youtu.be/5hENq9ZBFVQ
　Vol.5 - KITASHIRIBESHI 「KitaShiribeshi and Otaru」 (1m27s) : https://youtu.be/H7Fe9gWw1Tk

=========================================
""OUR STORIES : from OTARU""
Otaru City Tourism Promotion Video
Planning  ：Otaru City Tourism Promotion Office
Production：N-LLC、GEOGRAMS Co., Ltd.、nulunulu Co., Ltd.
- Producer：FUKUSHIMA KEISUKE
- Director：ITO HIROKI
- Special Thanks：YAMASHITA TOMOHIRO

---------------------------------------------------------------------------------
Otaru City Tourism Promotion Office
　https://www.city.otaru.lg.jp/soshiki/sangyokouwan/kanko/
N-LLC
　https://www.n-llc.info/
GEOGRAMS Co., Ltd.
　http://geograms.jp/
nulunulu Co., Ltd.
　https://nulunulu.asia/

=========================================
#Otaru #KitaShiribeshi #TakanoHiroyasu #Branding"
TX1CdrZEgDfxXikDBSAX7,https://www.youtube.com/watch?v=nktcg5dh6Ho,EN,[2019] Teshikaga H.S. production. Sightseeing introduction video,"This movie was produced by students from Teshikaga High School who truly love their hometown and would like to share it with the world. So please enjoy this video and show it to your friends! -Teshikaga  Winter, 2019

about Teshikaga, Hokkaido:
Teshikaga (弟子屈町 Teshikaga-chō) is a town located in Kushiro Subprefecture, Hokkaido, Japan.

🌐 Teshikaga Navi:
http://www.masyuko.or.jp/pc/english

🏫 Teshikaga High School 
http://www.teshikaga.hokkaido-c.ed.jp

-------------------

This video was produced by enthusiastic students of Teshikaga High School with the cooperation of the Teshikaga Eco Town Promotion Council. Please watch and feel the wonderfulness of Teshikaga.
*The content is as of March 2019

🌐 Teshikaga Navi:
https://www.masyuko.or.jp

🏫 Hokkaido Teshikaga High School:
http://www.teshikaga.hokkaido-c.ed.jp

🏞 Akan Mashu National Park:
https://ja.wikipedia.org/wiki/阿寒摩周国立公園

■ Teshikaga Eco Town Promotion Council:
http://www.masyuko.or.jp/eco2"
